trip_id,driver_id,vehicle_type,pickup_area,dropoff_area,distance_km,time_of_day,day_of_week,traffic_index,weather,planned_duration_min,actual_duration_min,delivery_status,driver_experience_days
9,100,bike,industrial,central,18.32,22,Sunday,0.19,rain,61.07,93.72,delayed,720
973,104,bike,old_city,tech_park,15.6,14,Friday,0.5,rain,52.0,126.56,delayed,176
1988,128,scooter,central,tech_park,16.89,16,Monday,0.58,fog,42.23,78.05,delayed,510
11,131,car,industrial,old_city,23.31,12,Saturday,0.55,rain,46.62,119.59,delayed,377
1589,126,car,suburb,tech_park,12.4,20,Thursday,0.38,fog,24.8,46.09,delayed,538
1305,139,scooter,industrial,industrial,5.38,2,Sunday,0.52,clear,13.45,26.52,on_time,758
990,100,bike,old_city,suburb,,11,Wednesday,0.28,fog,20.47,32.9,on_time,497
1971,105,scooter,old_city,suburb,22.57,18,Friday,0.61,rain,56.42,150.07,delayed,444
873,132,scooter,industrial,industrial,15.8,13,Wednesday,0.38,rain,39.5,61.19,delayed,71
886,141,bike,central,central,6.76,1,Monday,0.41,clear,22.53,31.69,on_time,302
1383,135,scooter,industrial,industrial,23.77,12,Wednesday,0.24,clear,59.42,76.88,delayed,30
407,128,scooter,central,industrial,18.72,4,Wednesday,0.31,clear,46.8,59.69,on_time,816
526,103,scooter,central,old_city,8.7,10,Saturday,0.76,,21.75,74.2,delayed,707
1848,143,car,tech_park,central,5.85,12,Friday,0.32,clear,11.7,12.78,on_time,604
305,137,scooter,industrial,industrial,19.5,16,Monday,0.4,clear,48.75,66.15,delayed,599
1063,104,bike,central,old_city,15.31,6,Sunday,0.48,rain,51.03,121.71,delayed,366
1926,113,scooter,tech_park,industrial,18.44,17,Monday,0.79,clear,46.1,83.1,delayed,940
1930,102,bike,central,old_city,3.1,9,Tuesday,0.74,rain,10.33,20.53,on_time,437
661,133,car,suburb,old_city,10.56,0,Friday,0.33,fog,21.12,35.62,on_time,398
2473,106,bike,tech_park,suburb,12.32,23,Tuesday,0.32,fog,41.07,65.64,delayed,589
993,111,car,old_city,industrial,11.38,4,Tuesday,0.4,clear,22.76,43.77,delayed,542
2432,113,bike,suburb,old_city,9.75,10,Monday,0.67,clear,32.5,76.6,delayed,633
2280,107,scooter,suburb,old_city,12.11,19,Sunday,0.78,fog,30.27,75.17,delayed,994
1209,111,bike,suburb,industrial,23.96,12,Saturday,0.46,fog,79.87,134.39,delayed,680
1661,141,bike,suburb,industrial,3.88,7,Friday,0.47,clear,12.93,22.41,on_time,164
301,149,scooter,suburb,industrial,22.36,20,Sunday,0.6,rain,55.9,102.17,delayed,944
95,124,scooter,suburb,central,6.91,2,Tuesday,0.55,clear,17.27,17.95,on_time,73
1343,135,car,industrial,tech_park,8.13,23,Tuesday,0.58,clear,16.26,22.47,on_time,489
2083,104,scooter,central,tech_park,7.26,3,Monday,0.22,rain,18.15,26.83,on_time,998
585,132,bike,suburb,old_city,14.11,17,Thursday,0.8,rain,47.03,134.98,delayed,678
1790,137,bike,old_city,tech_park,20.12,7,Saturday,0.41,rain,67.07,145.99,delayed,530
1231,125,scooter,tech_park,central,5.14,11,Monday,0.59,rain,12.85,27.87,delayed,351
243,137,bike,tech_park,tech_park,24.32,22,Tuesday,0.45,rain,81.07,148.95,delayed,155
1958,125,bike,suburb,tech_park,18.01,12,Friday,0.3,clear,60.03,82.25,delayed,738
1984,130,scooter,tech_park,central,11.98,4,Saturday,0.56,clear,29.95,47.91,delayed,367
2204,123,scooter,tech_park,suburb,12.35,12,Tuesday,0.64,rain,30.87,71.98,delayed,301
292,104,bike,central,central,11.33,13,Friday,0.36,clear,37.77,53.41,delayed,909
424,127,bike,central,central,1.5,21,Friday,0.51,clear,5.0,8.16,on_time,359
1791,110,bike,suburb,old_city,21.64,19,Thursday,0.84,clear,72.13,155.73,delayed,166
740,126,car,tech_park,old_city,4.77,2,Monday,0.45,rain,9.54,22.31,on_time,518
1262,137,bike,central,central,19.07,4,Thursday,0.45,clear,63.57,86.83,delayed,872
1170,117,bike,central,suburb,8.24,1,Thursday,0.49,fog,27.47,53.23,delayed,753
492,111,car,suburb,industrial,4.27,3,Tuesday,0.42,rain,8.54,23.31,on_time,903
869,148,scooter,central,tech_park,11.31,8,Thursday,0.74,clear,28.27,55.07,delayed,246
1652,104,bike,suburb,old_city,8.27,10,Friday,0.81,clear,27.57,57.69,delayed,869
646,137,bike,industrial,industrial,3.17,10,Sunday,0.72,clear,10.57,10.65,on_time,86
507,135,scooter,central,tech_park,21.41,10,Wednesday,0.79,clear,53.52,94.31,delayed,284
237,110,car,industrial,central,14.93,23,Friday,0.43,clear,29.86,43.86,on_time,790
419,140,scooter,industrial,suburb,16.12,3,Tuesday,0.25,clear,40.3,45.46,on_time,73
212,118,scooter,industrial,old_city,1.43,7,Saturday,0.46,rain,3.57,13.63,on_time,112
251,129,car,tech_park,industrial,19.61,17,Thursday,0.71,clear,39.22,64.45,delayed,745
1873,107,car,suburb,central,9.66,22,Sunday,0.67,clear,19.32,32.08,on_time,910
221,148,car,central,central,6.26,10,Thursday,0.6,rain,12.52,28.44,delayed,392
20,147,bike,industrial,central,1.12,13,Tuesday,0.38,fog,3.73,10.16,on_time,190
1616,131,car,suburb,suburb,19.06,7,Saturday,0.51,fog,38.12,73.67,delayed,612
39,148,bike,tech_park,central,21.33,8,Sunday,0.92,clear,71.1,132.25,delayed,98
1978,121,bike,old_city,old_city,11.47,14,Thursday,0.4,clear,38.23,257.04,delayed,802
1675,103,scooter,industrial,suburb,22.57,14,Wednesday,0.35,clear,56.42,74.8,delayed,288
1111,103,car,old_city,industrial,10.62,12,Thursday,0.53,clear,21.24,45.87,delayed,167
2256,135,bike,tech_park,industrial,8.85,17,Thursday,0.61,fog,29.5,53.1,delayed,949
244,120,bike,suburb,central,7.69,23,Saturday,0.39,fog,25.63,43.0,delayed,293
1512,149,car,tech_park,suburb,8.41,2,Wednesday,0.61,clear,16.82,36.56,delayed,727
1707,107,bike,suburb,suburb,1.45,11,Monday,0.26,clear,4.83,3.15,on_time,901
1863,112,car,old_city,industrial,1.53,22,Friday,0.37,clear,3.06,4.83,on_time,684
1773,108,scooter,industrial,suburb,18.27,9,Thursday,0.6,clear,45.67,73.9,delayed,618
1654,145,car,old_city,suburb,14.75,13,Thursday,0.26,clear,29.5,53.68,delayed,766
1435,149,bike,old_city,old_city,9.05,11,Friday,0.3,clear,30.17,56.82,delayed,917
2472,134,car,suburb,suburb,12.44,4,Friday,0.41,clear,24.88,32.71,on_time,836
79,124,scooter,suburb,suburb,12.54,16,Wednesday,0.38,clear,31.35,37.29,on_time,530
1772,107,car,suburb,suburb,4.73,5,Friday,0.4,clear,9.46,14.46,on_time,640
497,117,bike,tech_park,old_city,6.55,22,Thursday,0.66,clear,21.83,34.35,on_time,630
1042,136,bike,industrial,tech_park,18.97,12,Thursday,0.45,clear,63.23,91.95,delayed,672
2201,101,bike,tech_park,suburb,11.97,4,Thursday,0.48,clear,39.9,57.02,delayed,559
506,128,bike,industrial,suburb,8.31,3,Sunday,0.51,fog,27.7,52.16,delayed,639
1206,122,scooter,industrial,tech_park,8.02,17,Monday,0.77,clear,20.05,29.98,on_time,684
119,124,scooter,tech_park,industrial,21.27,19,Sunday,0.71,clear,53.17,235.05,delayed,587
1101,100,car,old_city,central,20.62,1,Wednesday,0.38,fog,41.24,88.84,delayed,244
828,142,car,old_city,old_city,20.26,22,Thursday,0.43,fog,40.52,80.93,delayed,392
657,114,scooter,tech_park,central,3.74,8,Sunday,0.53,clear,9.35,15.59,on_time,220
2100,134,car,tech_park,industrial,7.5,11,Monday,0.15,rain,15.0,24.83,on_time,797
690,146,bike,central,old_city,5.83,11,Sunday,0.36,clear,19.43,25.87,on_time,87
320,139,scooter,old_city,old_city,16.56,12,Tuesday,0.45,clear,41.4,76.74,delayed,989
2356,115,scooter,tech_park,tech_park,3.03,11,Wednesday,0.3,clear,7.57,8.67,on_time,900
1609,141,car,central,tech_park,5.51,9,Sunday,0.86,clear,11.02,12.69,on_time,407
2134,147,bike,suburb,central,6.91,2,Thursday,0.63,clear,23.03,39.31,delayed,43
2110,100,car,old_city,tech_park,14.68,5,Thursday,0.14,clear,29.36,41.57,on_time,219
390,128,bike,old_city,old_city,8.49,8,Sunday,0.66,rain,28.3,76.33,delayed,364
676,107,bike,tech_park,old_city,22.3,13,Wednesday,0.51,fog,74.33,158.66,delayed,336
1287,125,car,old_city,tech_park,23.97,15,Friday,0.31,clear,47.94,70.32,delayed,413
538,132,car,tech_park,suburb,16.34,20,Friday,0.32,clear,32.68,40.3,on_time,711
2219,108,scooter,central,suburb,3.32,18,Saturday,0.69,clear,8.3,14.69,on_time,923
2259,104,scooter,tech_park,central,24.22,20,Monday,0.5,clear,60.55,89.11,delayed,859
1985,128,scooter,tech_park,old_city,16.82,4,Monday,0.51,clear,42.05,71.7,delayed,825
1600,145,bike,old_city,old_city,14.08,10,Tuesday,0.69,clear,46.93,90.19,delayed,147
532,136,bike,industrial,old_city,11.37,12,Thursday,0.33,clear,37.9,65.59,delayed,449
214,113,bike,tech_park,tech_park,2.64,16,Saturday,0.28,clear,8.8,15.3,on_time,683
989,144,car,old_city,old_city,10.19,7,Wednesday,0.43,fog,20.38,39.02,delayed,661
1822,140,bike,industrial,suburb,11.7,7,Monday,0.22,clear,39.0,49.32,on_time,760
1830,147,bike,suburb,old_city,20.03,16,Wednesday,0.39,clear,66.77,110.92,delayed,611
1280,105,car,industrial,old_city,5.78,5,Tuesday,0.54,clear,11.56,26.52,on_time,39
1431,116,car,old_city,tech_park,22.5,18,Friday,0.88,clear,45.0,105.21,delayed,167
1276,127,car,suburb,industrial,21.0,23,Monday,0.39,rain,42.0,76.3,delayed,304
300,135,scooter,suburb,old_city,18.42,13,Tuesday,0.39,clear,46.05,76.0,delayed,871
1085,120,car,industrial,central,11.25,22,Saturday,0.39,clear,22.5,24.95,on_time,632
460,145,scooter,central,central,17.93,3,Thursday,0.19,rain,44.82,71.94,delayed,190
986,120,scooter,industrial,suburb,13.51,2,Thursday,0.48,fog,33.77,59.33,delayed,613
622,126,bike,old_city,suburb,11.57,17,Thursday,0.92,clear,38.57,83.3,delayed,933
699,146,bike,central,central,,7,Wednesday,0.36,rain,23.7,42.65,delayed,737
1777,132,bike,central,tech_park,17.68,5,Wednesday,0.54,clear,58.93,86.46,delayed,867
1086,148,scooter,tech_park,industrial,14.4,18,Sunday,0.73,clear,36.0,70.42,delayed,669
1433,120,bike,suburb,central,5.54,18,Monday,0.85,clear,18.47,34.71,delayed,458
2228,125,bike,suburb,old_city,14.33,7,Friday,0.35,clear,47.77,76.17,delayed,896
1882,111,bike,old_city,central,9.41,13,Sunday,0.36,clear,31.37,53.59,delayed,990
952,114,scooter,old_city,suburb,18.05,11,Thursday,0.48,clear,45.12,83.15,delayed,784
722,130,scooter,central,industrial,13.49,18,Friday,0.51,fog,33.73,63.38,delayed,887
1044,110,scooter,suburb,central,17.11,21,Sunday,0.32,clear,42.77,51.08,on_time,978
201,132,bike,industrial,old_city,11.84,17,Wednesday,0.93,clear,39.47,82.26,delayed,505
125,105,car,central,central,18.02,7,Tuesday,0.52,clear,36.04,65.36,delayed,237
749,103,car,central,tech_park,8.84,22,Thursday,0.36,clear,17.68,26.25,on_time,991
218,125,bike,tech_park,industrial,11.69,18,Thursday,0.73,clear,38.97,66.87,delayed,105
2129,144,scooter,central,central,8.0,9,Tuesday,0.87,clear,20.0,40.45,delayed,602
669,134,car,tech_park,suburb,21.54,8,Tuesday,0.65,rain,43.08,92.74,delayed,411
1425,128,scooter,tech_park,central,22.47,1,Sunday,0.51,clear,56.17,91.61,delayed,357
1549,112,car,tech_park,tech_park,13.77,2,Monday,0.51,clear,27.54,49.96,delayed,770
2119,128,scooter,tech_park,industrial,13.56,0,Thursday,0.4,clear,33.9,42.41,on_time,500
2448,119,scooter,tech_park,old_city,24.25,21,Wednesday,0.29,clear,60.62,89.65,delayed,189
1476,137,car,tech_park,central,,13,Tuesday,0.41,fog,31.3,48.78,delayed,311
2140,129,scooter,suburb,tech_park,4.88,0,Friday,0.49,clear,12.2,24.17,on_time,148
1241,114,bike,industrial,suburb,4.52,22,Monday,0.44,fog,15.07,20.65,on_time,593
2495,127,bike,tech_park,industrial,20.57,6,Tuesday,0.59,clear,68.57,92.7,delayed,351
949,149,car,old_city,suburb,7.04,9,Friday,0.83,clear,14.08,23.88,on_time,637
1954,132,scooter,tech_park,central,6.85,2,Friday,0.65,clear,17.12,31.18,on_time,281
719,149,scooter,old_city,tech_park,15.04,3,Wednesday,0.44,clear,37.6,57.51,delayed,286
2132,139,car,central,suburb,22.93,13,Friday,0.42,clear,45.86,61.83,delayed,820
938,100,scooter,central,tech_park,13.15,23,Wednesday,0.52,fog,32.88,53.28,delayed,873
762,112,bike,suburb,tech_park,15.75,18,Saturday,0.67,clear,52.5,92.94,delayed,327
1125,131,car,old_city,suburb,7.76,15,Sunday,0.35,clear,15.52,27.33,on_time,505
955,139,scooter,suburb,suburb,18.09,5,Saturday,0.31,clear,45.22,66.34,delayed,223
2497,108,car,tech_park,suburb,7.9,14,Tuesday,0.42,clear,15.8,21.72,on_time,797
2161,130,scooter,tech_park,central,23.54,0,Friday,0.49,clear,58.85,83.4,delayed,731
1238,118,scooter,suburb,tech_park,5.18,20,Saturday,0.51,fog,12.95,27.93,on_time,670
597,121,scooter,industrial,suburb,13.79,23,Tuesday,0.4,rain,34.47,62.97,delayed,147
2408,102,scooter,suburb,suburb,12.06,17,Friday,0.79,clear,30.15,54.24,delayed,107
1828,149,scooter,tech_park,old_city,22.62,19,Thursday,0.73,clear,56.55,111.8,delayed,839
1860,148,scooter,old_city,suburb,17.78,6,Thursday,0.53,clear,44.45,80.41,delayed,961
1831,135,bike,central,industrial,15.67,17,Tuesday,0.74,clear,52.23,89.57,delayed,612
2302,140,scooter,central,old_city,22.97,12,Saturday,0.36,,57.42,93.48,delayed,986
773,106,car,old_city,old_city,22.55,11,Friday,0.31,clear,45.1,69.89,delayed,288
2384,141,bike,old_city,central,5.12,1,Sunday,0.45,clear,17.07,35.49,delayed,821
606,106,car,tech_park,industrial,13.03,14,Tuesday,0.44,clear,26.06,34.56,on_time,901
1843,146,scooter,suburb,tech_park,17.66,5,Friday,0.54,rain,44.15,93.57,delayed,927
2074,140,scooter,industrial,central,7.81,18,Friday,0.77,clear,19.52,39.64,delayed,411
371,137,car,tech_park,industrial,6.31,14,Friday,0.5,rain,12.62,20.26,on_time,89
1583,120,scooter,suburb,industrial,16.29,0,Thursday,0.57,fog,40.72,67.15,delayed,594
735,145,scooter,central,tech_park,22.46,23,Monday,0.36,clear,56.15,70.54,on_time,39
1602,105,scooter,industrial,suburb,19.0,4,Monday,0.24,clear,47.5,61.69,on_time,699
2108,146,scooter,industrial,old_city,18.36,8,Thursday,0.73,clear,45.9,86.54,delayed,930
2152,132,car,industrial,old_city,2.1,12,Sunday,0.41,clear,4.2,8.36,on_time,742
512,122,bike,old_city,old_city,8.47,20,Sunday,0.5,clear,28.23,52.71,delayed,74
57,115,bike,old_city,old_city,9.3,2,Wednesday,0.55,clear,31.0,60.74,delayed,495
489,128,bike,suburb,tech_park,18.95,10,Saturday,0.89,clear,63.17,119.64,delayed,267
1530,131,bike,industrial,suburb,22.13,18,Monday,0.64,clear,73.77,126.12,delayed,947
2029,113,scooter,old_city,industrial,5.34,18,Wednesday,0.67,clear,13.35,27.89,on_time,142
1729,134,scooter,industrial,old_city,5.24,1,Thursday,0.37,clear,13.1,21.46,on_time,893
992,142,bike,tech_park,central,18.12,10,Saturday,0.72,fog,60.4,132.65,delayed,503
1669,117,car,old_city,old_city,3.36,6,Monday,0.39,rain,6.72,17.15,on_time,716
1876,129,bike,central,tech_park,10.12,0,Monday,0.28,clear,33.73,37.3,on_time,533
1538,125,bike,suburb,old_city,1.23,8,Friday,0.58,clear,4.1,6.96,on_time,921
1062,135,scooter,central,tech_park,22.09,7,Thursday,0.31,clear,55.22,75.97,delayed,867
1780,126,bike,industrial,tech_park,9.1,5,Wednesday,0.33,clear,30.33,45.63,delayed,790
1806,147,bike,suburb,suburb,15.59,15,Saturday,0.39,clear,51.97,76.85,delayed,110
1635,105,car,tech_park,suburb,10.43,16,Wednesday,0.33,clear,20.86,27.01,on_time,649
1866,148,bike,suburb,old_city,14.53,22,Sunday,0.48,rain,48.43,107.98,delayed,109
224,147,bike,suburb,old_city,20.71,7,Monday,0.31,clear,69.03,112.69,delayed,756
1851,126,scooter,industrial,suburb,10.43,9,Thursday,0.78,clear,26.07,34.82,on_time,602
2145,135,car,central,old_city,6.85,0,Wednesday,0.39,clear,13.7,20.05,on_time,551
1518,108,bike,central,central,22.87,23,Sunday,0.37,fog,76.23,117.29,delayed,402
70,120,bike,industrial,industrial,16.21,3,Monday,0.48,rain,54.03,107.14,delayed,324
627,143,scooter,suburb,central,1.79,22,Saturday,0.3,rain,4.47,11.24,on_time,142
1217,108,bike,old_city,industrial,2.73,4,Saturday,0.61,rain,9.1,24.42,delayed,538
637,112,car,central,old_city,7.21,8,Saturday,0.7,clear,14.42,32.56,delayed,686
515,100,scooter,tech_park,tech_park,2.9,16,Friday,0.16,clear,7.25,8.05,on_time,176
463,102,scooter,suburb,suburb,14.5,5,Saturday,0.6,clear,36.25,55.92,delayed,503
219,144,scooter,old_city,suburb,7.52,22,Monday,0.44,clear,18.8,28.77,on_time,809
110,132,bike,central,tech_park,21.09,20,Tuesday,0.34,clear,70.3,94.52,delayed,162
1946,127,scooter,tech_park,tech_park,10.98,10,Saturday,0.87,clear,27.45,52.36,delayed,853
691,140,bike,tech_park,old_city,18.29,22,Wednesday,0.28,clear,60.97,94.57,delayed,121
720,120,bike,old_city,suburb,21.73,2,Friday,0.19,clear,72.43,92.81,delayed,866
2494,111,car,suburb,industrial,13.21,12,Saturday,0.29,clear,26.42,32.99,on_time,37
1438,115,scooter,industrial,industrial,10.59,10,Monday,0.87,clear,26.47,52.64,delayed,563
1353,110,car,central,suburb,1.84,11,Monday,0.36,clear,3.68,3.55,on_time,476
1889,122,scooter,industrial,old_city,9.18,8,Friday,0.55,clear,22.95,46.29,delayed,844
610,132,scooter,old_city,tech_park,15.93,0,Sunday,0.52,rain,39.82,100.64,delayed,509
1502,137,car,suburb,central,20.55,17,Wednesday,0.7,clear,41.1,70.36,delayed,879
44,138,car,tech_park,tech_park,10.72,19,Thursday,0.89,rain,21.44,56.84,delayed,416
1961,126,scooter,suburb,old_city,24.43,7,Friday,0.4,rain,61.07,141.74,delayed,494
82,128,car,industrial,suburb,8.06,18,Sunday,0.77,clear,16.12,25.8,on_time,251
887,134,scooter,central,industrial,5.13,0,Friday,0.27,rain,12.82,16.9,on_time,759
476,125,bike,suburb,central,15.64,10,Friday,0.63,clear,52.13,79.44,delayed,149
1905,142,bike,old_city,suburb,17.47,6,Saturday,0.4,clear,58.23,105.87,delayed,764
1712,117,bike,suburb,central,2.47,5,Thursday,0.4,clear,8.23,6.71,on_time,389
1500,107,bike,tech_park,tech_park,2.39,16,Sunday,0.42,fog,7.97,19.9,on_time,679
601,111,bike,tech_park,suburb,8.65,22,Friday,0.2,fog,28.83,36.38,on_time,291
1726,135,car,industrial,suburb,7.12,9,Sunday,0.68,clear,14.24,23.11,on_time,735
66,110,car,industrial,tech_park,19.47,5,Tuesday,0.32,clear,38.94,52.44,on_time,142
194,119,scooter,industrial,central,9.3,17,Monday,0.75,clear,23.25,39.84,delayed,701
2031,135,car,old_city,tech_park,22.94,13,Tuesday,0.5,rain,45.88,105.73,delayed,180
2102,143,car,old_city,suburb,8.68,22,Thursday,0.44,clear,17.36,16.47,on_time,72
917,137,car,tech_park,industrial,2.87,17,Friday,0.84,clear,5.74,21.91,delayed,817
465,148,bike,industrial,central,7.99,2,Saturday,0.48,fog,26.63,34.95,on_time,639
703,108,car,central,suburb,14.48,0,Friday,0.41,rain,28.96,48.19,delayed,915
1011,145,car,central,suburb,15.4,18,Friday,0.83,clear,30.8,52.94,delayed,643
1071,119,bike,industrial,central,18.84,12,Wednesday,0.17,clear,62.8,61.52,on_time,787
2101,105,scooter,central,tech_park,8.66,20,Tuesday,0.33,clear,21.65,23.28,on_time,241
769,100,scooter,central,tech_park,11.72,12,Wednesday,0.33,clear,29.3,33.25,on_time,96
771,118,car,tech_park,tech_park,9.62,15,Sunday,0.46,clear,19.24,31.23,on_time,799
1368,123,car,central,industrial,18.99,9,Friday,0.68,clear,37.98,69.62,delayed,444
848,135,bike,industrial,central,3.42,1,Thursday,0.23,clear,11.4,10.66,on_time,504
2004,122,scooter,old_city,suburb,4.33,2,Saturday,0.62,clear,10.82,20.6,on_time,349
2342,121,bike,industrial,old_city,10.4,13,Tuesday,0.17,rain,34.67,67.43,delayed,72
546,100,bike,industrial,old_city,18.18,12,Sunday,0.51,rain,60.6,136.7,delayed,119
190,112,scooter,tech_park,central,23.31,18,Friday,0.69,clear,58.27,98.72,delayed,610
1228,126,scooter,old_city,old_city,15.2,9,Saturday,0.81,clear,38.0,85.81,delayed,428
1124,124,bike,suburb,central,7.58,3,Sunday,0.45,clear,25.27,37.88,on_time,495
272,107,bike,old_city,central,12.0,16,Wednesday,0.62,rain,40.0,100.48,delayed,73
810,108,car,central,old_city,21.0,18,Wednesday,0.86,clear,42.0,93.39,delayed,790
2475,121,bike,industrial,tech_park,22.83,21,Thursday,0.43,clear,76.1,104.97,delayed,782
2439,112,scooter,old_city,tech_park,5.99,19,Monday,0.6,clear,14.97,34.39,delayed,349
1184,102,scooter,tech_park,tech_park,1.19,0,Saturday,0.36,clear,2.97,2.94,on_time,457
1112,140,car,tech_park,industrial,10.57,13,Saturday,0.49,rain,21.14,38.93,delayed,921
280,114,scooter,central,industrial,3.28,7,Sunday,0.41,rain,8.2,21.96,on_time,33
779,145,bike,old_city,tech_park,19.64,6,Saturday,0.3,clear,65.47,103.88,delayed,562
2481,117,scooter,old_city,tech_park,6.8,0,Saturday,0.48,clear,17.0,31.68,on_time,854
1024,146,bike,old_city,industrial,15.25,8,Saturday,0.57,clear,50.83,91.2,delayed,897
1076,142,scooter,central,central,22.65,13,Saturday,0.48,rain,56.62,102.05,delayed,455
1032,116,bike,industrial,old_city,22.0,19,Thursday,0.61,clear,73.33,142.14,delayed,88
1345,139,scooter,old_city,industrial,12.19,22,Friday,0.36,clear,30.47,41.73,on_time,987
2368,123,scooter,central,tech_park,23.1,22,Wednesday,0.26,rain,57.75,85.59,delayed,855
4,101,scooter,old_city,old_city,12.88,14,Wednesday,0.45,clear,32.2,61.63,delayed,31
1102,114,scooter,old_city,tech_park,14.09,6,Tuesday,0.38,rain,35.22,71.06,delayed,727
1246,102,scooter,industrial,industrial,22.17,0,Monday,0.41,clear,55.43,74.84,delayed,478
2035,111,bike,industrial,central,1.75,12,Tuesday,0.43,clear,5.83,10.72,on_time,915
2290,102,bike,central,central,13.43,21,Sunday,0.62,clear,44.77,74.46,delayed,893
1457,134,car,suburb,central,16.9,10,Sunday,0.76,clear,33.8,64.95,delayed,543
2327,120,scooter,tech_park,central,11.96,21,Monday,0.3,clear,29.9,38.7,on_time,498
632,141,scooter,central,suburb,21.19,8,Thursday,0.75,clear,52.98,97.29,delayed,682
2465,126,bike,industrial,tech_park,8.87,21,Sunday,0.44,clear,29.57,45.74,delayed,456
1401,148,bike,industrial,old_city,9.92,1,Friday,0.36,rain,33.07,73.19,delayed,904
614,108,bike,central,tech_park,14.49,20,Friday,0.29,clear,48.3,63.76,delayed,94
1400,112,bike,suburb,tech_park,7.57,2,Tuesday,0.41,fog,25.23,38.69,on_time,61
267,127,scooter,central,central,23.74,5,Saturday,0.51,rain,59.35,111.06,delayed,975
2142,106,car,suburb,tech_park,7.82,19,Saturday,0.75,clear,15.64,19.53,on_time,430
